sector,name,url
Animal Husbandry & Fishing,Department of Animal Husbandry and Dairying,
Animal Husbandry & Fishing,"Animal/Sheep Husbandry Department, Ladakh",https://ladakh.nic.in/animal-sheep-husbandry
Animal Husbandry & Fishing,"Maharashtra Animal and Fishery Sciences University, Maharashtra",https://www.mafsu.in/
Animal Husbandry & Fishing,"Sri Venkateswara Veterinary University, Tirupati, Andhra Pradesh",https://svvu.edu.in/
Animal Husbandry & Fishing,"Fishery Survey of India (FSI), Mumbai",https://fsi.gov.in/
Animal Husbandry & Fishing,"Ministry of Fisheries, Animal Husbandry and Dairying",https://dahd.gov.in/
Animal Husbandry & Fishing,"Haryana State Biodiversity Board, Haryana",https://sbb.haryanaforest.gov.in/
Animal Husbandry & Fishing,ICAR-National Institute of High Security Animal Diseases,https://www.nihsad.nic.in/
Animal Husbandry & Fishing,Department of Fisheries,https://dof.gov.in/
Animal Husbandry & Fishing,"Madhya Pradesh Road Development Corporation Ltd. (MPRDC), Madhya Pradesh",https://mprdc.gov.in/
Animal Husbandry & Fishing,"Sericulture Department, Manipur",https://serimanipur.nic.in/
Animal Husbandry & Fishing,"Veterinary Council, West Bengal",
Animal Husbandry & Fishing,Animal Husbandry Infrastructure Development Fund (AHIDF),https://ahidf.udyamimitra.in/
Animal Husbandry & Fishing,"State Wetland Authority, Haryana",https://swa.haryana.gov.in/
Animal Husbandry & Fishing,Coastal Aquaculture Authority,https://caa.gov.in/
Animal Husbandry & Fishing,"ICAR-National Research Center on Meat, Hyderabad",https://nrcmeat.icar.gov.in/
Animal Husbandry & Fishing,"ICAR-Central Institute of Fisheries Technology (CIFT), Cochin",https://www.cift.res.in/
Animal Husbandry & Fishing,"National Dairy Development Board (NDDB), Anand",https://www.nddb.coop/
Animal Husbandry & Fishing,"Central Institute of Coastal Engineering for Fishery, Bangalore",https://cicef.gov.in/
Animal Husbandry & Fishing,"Directorate of Sheep Husbandry Jammu, Jammu and Kashmir",https://sheepjammu.nic.in/
Animal Husbandry & Fishing,"HP Aquaculture, Fishing and Marketing Society, Himachal Pradesh, India",https://himachal.nic.in/index.php?lang=1&dpt_id=228
Animal Husbandry & Fishing,"National Fisheries Development Board (NFDB), Hyderabad",https://nfdb.gov.in/
Animal Husbandry & Fishing,"Paschim Banga Go-Sampad Bikash Sanstha (PBGSBS), West Bengal",https://pbgsbs.gov.in/
Animal Husbandry & Fishing,"National Institute of Animal Nutrition and Physiology, Bangalore",
Animal Husbandry & Fishing,"Orissa Veterinary Council, Odisha",
Animal Husbandry & Fishing,"Fisheries Department, Maharashtra",https://fisheries.maharashtra.gov.in/
Animal Husbandry & Fishing,"The Odisha State Co-operative Milk Producers Federation Ltd., Odisha",
Animal Husbandry & Fishing,"Fisheries Department, Andhra Pradesh",https://fisheries.ap.gov.in/
Animal Husbandry & Fishing,"Animal Husbandry & Veterinary Services Department, Goa",https://www.ahvs.goa.gov.in/
Animal Husbandry & Fishing,Andhra Pradesh Livestock Development Agency (APLDA),
Animal Husbandry & Fishing,"Rajasthan University of Veterinary and Animal Sciences, Bikaner, Rajasthan",https://www.rajuvas.org/
Animal Husbandry & Fishing,ICAR-Central Inland Fisheries Research Institute,
Animal Husbandry & Fishing,"U.P. Pandit Deen Dayal Upadhyaya pashu Chikitsa Vigyan Vishwavidyalaya Evam Go Anusandhan Sansthan (DUVASU), Uttar Pradesh",https://www.upvetuniv.edu.in/
Animal Husbandry & Fishing,"National Institute of Fisheries Post Harvest Technology and Training (NIFPHATT), Kochi",https://nifphatt.gov.in/
Animal Husbandry & Fishing,Bihar Animal Sciences University (BASU),https://www.basu.org.in/
Animal Husbandry & Fishing,"Haryana Gau Seva Aayog, Haryana",https://hargauseva.gov.in/
Animal Husbandry & Fishing,"Krishi Vigyan Kendra (ICAR), Papum-Pare, Arunachal Pradesh",https://kvkpapumpare.nic.in/
Animal Husbandry & Fishing,"Gujarat Veterinary Council, Gandhinagar, Gujarat",https://gvc.org.in/
Animal Husbandry & Fishing,"Guru Angad Dev Veterinary and Animal Sciences University (GADVASU), Ludhiana Punjab",https://www.gadvasu.in/
Animal Husbandry & Fishing,"Directorate of Sheep Husbandry Kashmir, Jammu and Kashmir",https://jksheephusbandrykashmir.nic.in/
Animal Husbandry & Fishing,"Veterinary and Animal Husbandry Department, Telangana",https://vahd.telangana.gov.in/
Animal Husbandry & Fishing,"Gujarat Co - operative Milk Marketing Federation Limited (AMUL), Gujarat",https://amul.com/
Animal Husbandry & Fishing,Animal Quarantine and Certification Service Station (AQCS),https://aqcsindia.gov.in/
Animal Husbandry & Fishing,"Dairy Development Department, Maharashtra",
Art & Culture,Sahitya Akademi,https://www.sahitya-akademi.gov.in/
Art & Culture,Archaeological Survey of India (ASI),https://asi.nic.in/
Art & Culture,"Cultural Affairs Department, Assam",https://culturalaffairs.assam.gov.in/
Art & Culture,Delhi Public Library,https://dpl.gov.in/
Art & Culture,Meri Maati Mera Desh,https://merimaatimeradesh.gov.in/
Art & Culture,"Hindu Religious & Charitable Endowments Department, Tamil Nadu",https://hrce.tn.gov.in/hrcehome/index.php
Art & Culture,"Kannada Sahitya Parishat, Karnataka",https://kannadasahithyaparishattu.in/
Art & Culture,Pradhan Mantri Sangrahalaya,https://www.pmsangrahalaya.gov.in/
Art & Culture,"Indo French Cultural Centre and Museum, West Bengal",
Art & Culture,"West Bengal Information & Cultural Centre (WBICC), West Bengal",https://wbicc.in/
Art & Culture,Must See Indian Heritage,https://asimustsee.nic.in/
Art & Culture,Maha Kumbh Mela 2025,https://kumbh.gov.in/
Art & Culture,"Victoria Memorial Hall, kolkata",https://www.victoriamemorial-cal.org/
Art & Culture,"Nehru Science Centre, Mumbai",https://nehrusciencecentre.in/
Art & Culture,"SABARIMAMA - Sree Dharma Sastha Temple, Kerala",https://www.sabarimala.kerala.gov.in/
Art & Culture,Indira Gandhi Rashtriya Manav Sangrahalaya,https://igrms.gov.in/
Art & Culture,"National Gallery of Modern Art (NGMA), New Delhi",
Art & Culture,"National Museum, New Delhi",https://nationalmuseumindia.gov.in/
Art & Culture,Gandhi Smriti and Darshan Samiti (GSDS),https://gandhismriti.gov.in/
Art & Culture,"Art and Culture Department, Tamil Nadu",https://artandculture.tn.gov.in/
Art & Culture,"Indian Museum, Kolkata",https://indianmuseumkolkata.org/
Art & Culture,"Gopal Narayan Public Library, Bharatpura, Bihar",https://www.bharatpuralibrary.org/
Art & Culture,"Krishnadas Shama, Goa State Central Library, Panaji, Goa",https://centrallibrary.goa.gov.in/
Art & Culture,Central Institute of Classical Tamil (CICT),https://www.cict.in/
Art & Culture,"Nava Nalanda Mahavihara, Nalanda",https://www.nnm.ac.in/
Art & Culture,Raja Rammohun Roy Library Foundation (RRRLF),https://rrrlf.gov.in/
Art & Culture,"Harekrushna Mahatab State Library, Odisha",https://hkmsl.gov.in/
Art & Culture,National Museum of Natural History (NMNH),
Art & Culture,"Delhi Archives Department, Delhi",https://delhiarchives.delhi.gov.in/
Art & Culture,National Museum Institute (NMI),https://nmi.gov.in/
Art & Culture,Zonal Cultural Centres (ZCC),
Art & Culture,"Hindu Religious Institutions And Charitable Endowments Department, Karnataka",https://itms.kar.nic.in/hrcehome/index.php
Art & Culture,"Language Department, Delhi",https://language.delhi.gov.in/
Art & Culture,"Archaeology Department, Kerala",https://www.archaeology.kerala.gov.in/
Art & Culture,"Archaeology Department, Tamil Nadu",https://www.tnarch.gov.in/
Art & Culture,"Archaeological Survey of India, Jaipur Circle",https://asijaipurcircle.nic.in/
Art & Culture,"Archives Department, Kerala",https://www.keralaarchives.org/
Art & Culture,Archaeological Survey of India Jabalpur Circle,https://asijabalpur.gov.in/
Art & Culture,Ek Bharat Shreshtha Bharat,https://ekbharat.gov.in/
Art & Culture,Azadi Ka Amrit Mahotsav,https://amritmahotsav.nic.in/
Art & Culture,Anthropological Survey of India,
Art & Culture,Bharat Rang Mahotsav,https://www.brm.nsd.gov.in/
Art & Culture,"State Central Library, Kerala",https://statelibrary.kerala.gov.in/
Art & Culture,"Central Institute of Higher Tibetan Studies, Sarnath",https://www.cihts.ac.in/
Art & Culture,National Library,https://nli.gov.in/
Art & Culture,"Lalit Kala Akademi, New Delhi",https://lalitkala.gov.in/
Art & Culture,"Punjabi Academy, Delhi",https://punjabiacademy.delhi.gov.in/
Art & Culture,National Archives of India,https://nationalarchives.nic.in/
Art & Culture,"Archaeological Survey of India (ASI), Patna Circle",
Art & Culture,National School of Drama,https://nsd.gov.in/
Art & Culture,Writings and Speeches of Babasaheb DR. B.R. Ambedkar,
Art & Culture,"Kerala Kalamandalam, Kerala",https://www.kalamandalam.ac.in/
Art & Culture,"Goa State Museum, Goa",https://goamuseum.gov.in/
Art & Culture,"Allahabad Museum, Prayagraj",https://theallahabadmuseum.com/
Art & Culture,Mera Gaon Meri Dharohar,https://mgmd.gov.in/
Art & Culture,Rashtraparv,https://rashtraparv.mod.gov.in/
Art & Culture,"Archaeological Survey of India (ASI), Agra Circle",https://asiagracircle.in/
Art & Culture,"Sri Veera Venkata Satyanaryana Swamy Vari Devasthanam, Annavaram, Andhra Pradesh",https://annavaramdevasthanam.nic.in/
Art & Culture,"Office of Resident Commissioner, West Bengal",https://rcwb.in/
Art & Culture,"Archaeological Survey of India (ASI), Chennai Circle",https://asichennai.gov.in/
Art & Culture,"eGov Applications, Archaeological Survey of India (ASI)",https://asiegov.gov.in/
Art & Culture,PM Mementos,https://pmmementos.gov.in/
Art & Culture,Khuda Bakhsh Oriental Public Library,https://kblibrary.bih.nic.in/
Art & Culture,"Nehru Memorial Museum and Library (NMML), New Delhi",https://indianculture.gov.in/MoCorganization/nehru-memorial-museum-and-library
Art & Culture,Central Reference Library,https://www.crlindia.gov.in/
Art & Culture,"NOC Online Application and Processing System, National Monuments Authority",https://nmanoc.gov.in/
Art & Culture,Chalo India,https://www.chaloindia.gov.in/
Art & Culture,"Sindhi Academy, Delhi",https://sindhiacademy.delhi.gov.in/
Art & Culture,"Jawahar Kala Kendra, Rajasthan",https://jkk.artandculture.rajasthan.gov.in/
Art & Culture,"Odia Virtual Academy (OVA), Bhubaneswar, Odisha",https://ova.gov.in/
Art & Culture,"North Eastern Handicrafts And Handlooms Development Corporation Ltd., (NEHHDC), Guwahati",https://nehhdc.com/
Art & Culture,"National Science Centre, Delhi",https://nscd.gov.in/
Art & Culture,"South Central Zone Cultural Center, Nagpur",https://www.sczcc.gov.in/
Art & Culture,"Maharashtra Film, Stage & Cultural Development Corporation Limited, Dadasaheb Phalke Chitranagari, Filmcity, Mumbai, Maharashtra",https://www.filmcitymumbai.org/
Art & Culture,North Central Zone Cultural Centre (NCZCC),https://indianculture.gov.in/MoCorganization/north-central-zone-cultural-centre
Art & Culture,"Asiatic Society, Kolkata",
Art & Culture,National Mission for Manuscripts,https://www.namami.gov.in/
Art & Culture,National Council of Science Museums (NCSM),https://ncsm.gov.in/
Art & Culture,"Minister for General Education and Labour, Kerala",
Art & Culture,National Handicrafts and Handlooms Museum-Crafts Museum,https://nationalcraftsmuseum.nic.in/
Art & Culture,National Monuments Authority (NMA),https://nma.gov.in/
Art & Culture,"e-Granthalaya - A Digital Agenda for Library Automaion and Networking, Himachal Pradesh",https://himachalservices.nic.in/hplib
Art & Culture,National Culture Fund (NCF),https://ncf.nic.in/
Art & Culture,UTSAV-India a Land of Festivals,https://utsav.gov.in/
Art & Culture,"e-Abhilekhagar (Uttar Pradesh State Archives), Uttar Pradesh",https://uparchives.up.nic.in/
Art & Culture,"Temple Survey Project, Archaeological Survey of India (ASI), Bhopal",https://tspasibhopal.nic.in/
Art & Culture,"Salar Jung Museum, Hyderabad",https://www.salarjungmuseum.in/
Art & Culture,"Archaeological Survey of India (ASI), Bhopal",https://asibhopal.nic.in/
Art & Culture,"Kannada Development Authority, Karnataka",https://kannadapraadhikaara.karnataka.gov.in/
Art & Culture,Adopt a Heritage Program,https://indianheritage.gov.in/
Art & Culture,"Shree Jagannath Temple, Puri, Odisha",https://www.shreejagannatha.in/
Art & Culture,"Culture Department, Ladakh",https://ladakh.nic.in/culture-department
Art & Culture,"Regional Science Center, Bhopal",https://rscbhopal.gov.in/
Art & Culture,North Zone Cultural Center,https://www.culturenorthindia.com/
Art & Culture,Indian Culture Portal,https://indianculture.gov.in/
Chemicals & Fertilizers,Projects and Development India Limited (PDIL),https://www.pdilin.com/
Chemicals & Fertilizers,"Gujarat Narmada Valley Fertilizers & Chemicals Limited, Gujarat",https://www.gnfc.in/
Chemicals & Fertilizers,Madras Fertilizers Limited (MFL),https://madrasfert.co.in/
Chemicals & Fertilizers,"Urban Sector, Rajasthan",https://urban.rajasthan.gov.in/
Chemicals & Fertilizers,Biological Research Regulatory Approval Portal,https://biorrap.gov.in/
Chemicals & Fertilizers,National Fertilizers Limited (NFL),https://www.nationalfertilizers.com/
Chemicals & Fertilizers,"Laboratory for Advanced Research in Polymeric Materials (LARPM), CIPET",https://www.larpm.gov.in/
Chemicals & Fertilizers,National Pharmaceutical Pricing Authority (NPPA),https://www.nppaindia.nic.in/
Chemicals & Fertilizers,Hindustan Insecticides Limited (HIL),https://www.hil.gov.in/
Chemicals & Fertilizers,Talcher Fertilizer LTD. (TFL),https://tflonline.co.in/
Chemicals & Fertilizers,"CHEMEXCIL-Basic Chemicals, Cosmetics and Dyes Export Promotion Council",https://chemexcil.in/
Chemicals & Fertilizers,National Chemical Laboratory (NCL),https://www.ncl.res.in/
Chemicals & Fertilizers,Krishak Bharati Cooperative Limited (KRIBHCO),https://www.kribhco.net/
Chemicals & Fertilizers,Ramagundam Fertilizers and Chemicals Limited (RFCL),https://www.rfcl.co.in/
Chemicals & Fertilizers,Hindustan Organic Chemicals Limited (HOCL),https://www.hoclindia.com/
Chemicals & Fertilizers,Central Institute of Plastics Engineering and Technology (CIPET),https://www.cipet.gov.in/
Chemicals & Fertilizers,Indian Medicines Pharmaceutical Corporation Limited (IMPCL),https://impclmohan.nic.in/
Chemicals & Fertilizers,Brahmaputra Valley Fertilizer Corporation Limited (BVFCL),https://bvfcl.com/
Chemicals & Fertilizers,Orissa Drugs and Chemicals Limited,https://odcl.nic.in/
Chemicals & Fertilizers,Fertilizer Corporation of India Limited (FCIL),
Chemicals & Fertilizers,e-Urvarak,https://urvarak.nic.in/
Chemicals & Fertilizers,Bengal Chemicals and Pharmaceuticals Limited (BCPL),https://bengalchemicals.co.in/
Chemicals & Fertilizers,Fertilizers and Chemicals Travancore Limited (FACT),https://fact.co.in/
Chemicals & Fertilizers,"Brahmaputra Cracker and Polymer Limited (BCPL), Guwahati",https://bcplonline.co.in/
Chemicals & Fertilizers,Indian Drugs and Pharmaceuticals Limited (IDPL),
Chemicals & Fertilizers,Rashtriya Chemicals and Fertilizers Limited (RCF),https://www.rcfltd.com/
Chemicals & Fertilizers,Pharmaceuticals Export Promotion Council of India (PHARMEXCIL),https://pharmexcil.com/
Coal & Mine,Eastern Coal Fields Limited,https://www.easterncoal.nic.in/
Coal & Mine,National Aluminium Company Limited (NALCO),https://nalcoindia.com/
Coal & Mine,"Mineral Concessionaires Registration System, Indian Bureau of Mines",https://ibmreg.nic.in/
Coal & Mine,Science and Technology Research in Coal and Lignite Sector,https://scienceandtech.cmpdi.co.in/
Coal & Mine,"Directorate of Mines and Geology, Goa",https://dmg.goa.gov.in/
Coal & Mine,Coal Mines Provident Fund Organisation (CMPFO),https://cmpfo.gov.in/
Coal & Mine,Mahanadi Coalfields Limited,https://www.mahanadicoal.in/
Coal & Mine,South Eastern Coalfields Limited (SECL),https://secl-cil.in/
Coal & Mine,Minerals and Metals Trading Corporation Limited (MMTC),https://mmtclimited.gov.in/
